date,sym,qty,status,trader
2020.01.16,STQR.SI,200,replaced,22883755
2020.01.16,SIQL.SI,200,replaced,22997768
2020.01.16,SIQL.SI,200,replaced,22997768
2020.01.16,MXL,200,replaced,493589438
2020.01.16,MU.O,200,replaced,493589438
2020.01.16,MU.O,200,replaced,493589438
2020.01.16,MU.O,200,replaced,493589438
2020.01.16,ORCL.K,200,replaced,1275333644
2020.01.16,US74347W3209,200,replaced,38127321
2020.01.16,US74347W3209,200,replaced,38127321
2020.01.16,US74347W3209,200,replaced,38127321
2020.01.16,US74347W3209,200,replaced,38127321
2020.01.16,US74347W3209,200,replaced,38127321
2020.01.16,RDSb,200,replaced,38113562
2020.01.16,US97717X7012,200,replaced,1400442876
2020.01.16,ZEN,200,replaced,552582842
2020.01.16,GM,201,new,1275327346
2020.01.16,CQB.QX,212,filled,23243233
2020.01.16,CQB.QX,212,new,23243233
2020.01.16,NQB.QX,214,filled,38053586
2020.01.16,NQB.QX,214,new,38053586
2020.01.16,QBE.QX,220,new,895625414
2020.01.16,QBE.QX,220,replaced,895625414
2020.01.16,QBE.QX,220,replaced,895625414
2020.01.16,INFY.K,221,filled,38153978
2020.01.16,INFY.K,221,new,38153978
2020.01.16,INFY.K,221,partiallyFilled,38153978
2020.01.16,INFY.K,222,rejected,38153978
2020.01.16,PMTS.O,240,new,38138841
2020.01.16,QMD.O,250,filled,38127321
2020.01.16,CQLM.O,250,filled,1409352002
2020.01.16,JE00BMM1XZ05,250,new,895621757
2020.01.16,QMD.O,250,new,38127321
2020.01.16,QMD.O,250,new,38127321
2020.01.16,BQBQ.K,250,new,22894174
2020.01.16,BQBQ.K,250,new,22894174
2020.01.16,BQBQ.K,250,new,22894174
2020.01.16,CQLM.O,250,new,1409352002
2020.01.16,CHK,250,new,22894174
2020.01.16,XIV.O,250,new,38121671
2020.01.16,US2423702032,250,new,38143652
2020.01.16,CQLM.O,250,partiallyFilled,1409352002
2020.01.16,JE00BMM1XZ05,250,replaced,895621757
2020.01.16,JE00BMM1XZ05,250,replaced,895621757
2020.01.16,QMD.O,250,replaced,38127321
2020.01.16,QMD.O,250,replaced,38127321
2020.01.16,QMD.O,250,replaced,38127321
2020.01.16,QMD.O,250,replaced,38127321
2020.01.16,QMD.O,250,replaced,38127321
2020.01.16,QMD.O,250,replaced,38127321
2020.01.16,QMD.O,250,replaced,38127321
2020.01.16,BQBQ.K,250,replaced,22894174
2020.01.16,PMTS.O,250,replaced,38138841
2020.01.16,CQLM.O,250,replaced,1409352002
2020.01.16,CQLM.O,250,replaced,1409352002
2020.01.16,GDX,253,new,24051741
2020.01.16,RIG,270,filled,1186015335
2020.01.16,RIG,270,filled,1186015335
2020.01.16,US0794811077,270,filled,38109995
2020.01.16,GDX,270,filled,1565702687
2020.01.16,RIG,270,new,1186015335
2020.01.16,RIG,270,new,1186015335
2020.01.16,US0794811077,270,new,38109995
2020.01.16,GDX,270,new,1565702687
2020.01.16,RIG,270,replaced,1186015335
2020.01.16,RIG,270,replaced,1186015335
2020.01.16,RIG,270,replaced,1186015335
2020.01.16,US0794811077,270,replaced,38109995
2020.01.16,GDX,270,replaced,1565702687
2020.01.16,GDX,270,replaced,1565702687
2020.01.16,GDX,270,replaced,1565702687
2020.01.16,GDX,270,replaced,1565702687
2020.01.16,GDX,270,replaced,1565702687
2020.01.16,GDX,270,replaced,1565702687
2020.01.16,QNZ.QX,300,filled,38053586
2020.01.16,QLLI.SI,300,filled,23847324
2020.01.16,QLLI.SI,300,filled,23847324
2020.01.16,QLLI.SI,300,filled,23847324
2020.01.16,QLLI.SI,300,filled,23847324
2020.01.16,QLLI.SI,300,filled,23847324
2020.01.16,QLLI.SI,300,filled,23847324
2020.01.16,QLLI.SI,300,filled,23847324
2020.01.16,QLLI.SI,300,filled,23847324
2020.01.16,NOBG.SI,300,filled,22899521
2020.01.16,GQGR.SI,300,filled,22947905
2020.01.16,PCIL.SI,300,filled,22894999
2020.01.16,PCIL.SI,300,filled,22894999
2020.01.16,SUND.SI,300,filled,893428058
2020.01.16,SCMN.SI,300,filled,22870720
2020.01.16,SQTS.SI,300,filled,22886063
2020.01.16,WTHS.SI,300,filled,22901097
2020.01.16,DBSM.SI,300,filled,22605852
2020.01.16,DBSM.SI,300,filled,1364662593
2020.01.16,DBSM.SI,300,filled,940307726
2020.01.16,DBSM.SI,300,filled,1186016491
2020.01.16,DBSM.SI,300,filled,1431674669
2020.01.16,CMLT.SI,300,filled,1364693334
2020.01.16,BRET.SI,300,filled,22866959
2020.01.16,SPRM.SI,300,filled,22887905
2020.01.16,SCIL.SI,300,filled,22938065
2020.01.16,OCBC.SI,300,filled,22886063
2020.01.16,QBFB.SI,300,filled,22942914
2020.01.16,QBFB.SI,300,filled,22937861
2020.01.16,FCRT.SI,300,filled,1565711055
2020.01.16,CRCT.SI,300,filled,22947905
2020.01.16,CRCT.SI,300,filled,22947905
2020.01.16,KEPL.SI,300,filled,22914411
2020.01.16,KPLM.SI,300,filled,22919973
2020.01.16,KPLM.SI,300,filled,22605750
2020.01.16,STQR.SI,300,filled,22860663
2020.01.16,STQR.SI,300,filled,1364666227
2020.01.16,STTF.SI,300,filled,22942914
2020.01.16,STTF.SI,300,filled,22937861
2020.01.16,CQLT.SI,300,filled,22947905
2020.01.16,DUTY.SI,300,filled,22894999
2020.01.16,HPHT.SI,300,filled,23907994
2020.01.16,HPHT.SI,300,filled,23907994
2020.01.16,HPHT.SI,300,filled,23907994
2020.01.16,HPHT.SI,300,filled,23907994
2020.01.16,HPHT.SI,300,filled,23907994
2020.01.16,HPHT.SI,300,filled,23907994
2020.01.16,SHEN.SI,300,filled,1409354288
2020.01.16,SHEN.SI,300,filled,22866959
2020.01.16,QQRT.SI,300,filled,1364693334
2020.01.16,FRCT.SI,300,filled,1409354288
2020.01.16,BQBQ.K,300,filled,1565710335
2020.01.16,US69404D1081,300,filled,1386973379
2020.01.16,TSL,300,filled,38140453
2020.01.16,QNZ.QX,300,new,38053586
2020.01.16,QLLI.SI,300,new,23847324
2020.01.16,QLLI.SI,300,new,23847324
2020.01.16,QLLI.SI,300,new,23847324
2020.01.16,QLLI.SI,300,new,23847324
2020.01.16,QLLI.SI,300,new,23847324
2020.01.16,QLLI.SI,300,new,23847324
2020.01.16,QLLI.SI,300,new,23847324
2020.01.16,QLLI.SI,300,new,23847324
2020.01.16,QLLI.SI,300,new,23847324
2020.01.16,NOBG.SI,300,new,22899521
2020.01.16,NOBG.SI,300,new,22899521
2020.01.16,RIG,300,new,38076491
2020.01.16,GSK.L,300,new,1431694751
2020.01.16,GSK.L,300,new,1431694751
2020.01.16,GENS.SI,300,new,22866959
2020.01.16,HK2823028546,300,new,895642392
2020.01.16,JP3686150008,300,new,38158103
2020.01.16,ESEQ.O,300,new,24229630
2020.01.16,GQGR.SI,300,new,22947905
2020.01.16,NQ,300,new,1422777402
2020.01.16,PCIL.SI,300,new,22894999
2020.01.16,PCIL.SI,300,new,22894999
2020.01.16,FRHO.SI,300,new,22873201
2020.01.16,SPPS.SI,300,new,1362471418
2020.01.16,JCYC.SI,300,new,1163668775
2020.01.16,JCYC.SI,300,new,493590156
2020.01.16,JCYC.SI,300,new,1163668775
2020.01.16,SUND.SI,300,new,893428058
2020.01.16,USPG.SI,300,new,22871650
2020.01.16,USPG.SI,300,new,22871650
2020.01.16,RQFG.SI,300,new,22920174
2020.01.16,HPQR.SI,300,new,22938454
2020.01.16,SCMN.SI,300,new,22870720
2020.01.16,MTHL.SI,300,new,22866959
2020.01.16,SQTS.SI,300,new,22871370
2020.01.16,SQTS.SI,300,new,22886063
2020.01.16,CQTL.SI,300,new,23847324
2020.01.16,WTHS.SI,300,new,22901097
2020.01.16,DBSM.SI,300,new,22605852
2020.01.16,DBSM.SI,300,new,22883472
2020.01.16,DBSM.SI,300,new,22883472
2020.01.16,DBSM.SI,300,new,1364662593
2020.01.16,DBSM.SI,300,new,940307726
2020.01.16,DBSM.SI,300,new,1186016491
2020.01.16,CMLT.SI,300,new,1364693334
2020.01.16,CMLT.SI,300,new,22860663
2020.01.16,QEMN.SI,300,new,893428058
2020.01.16,BRET.SI,300,new,22866959
2020.01.16,SCIL.SI,300,new,22938065
2020.01.16,SCIL.SI,300,new,22870720
2020.01.16,SCIL.SI,300,new,22857218
2020.01.16,MQPL.SI,300,new,22866959
2020.01.16,OCBC.SI,300,new,22920300
2020.01.16,QBFB.SI,300,new,22937861
2020.01.16,QBFB.SI,300,new,22942914
2020.01.16,UTOS.SI,300,new,22886063
2020.01.16,KQSQ.SI,300,new,893428058
2020.01.16,FCRT.SI,300,new,22857218
2020.01.16,FCRT.SI,300,new,1565711055
2020.01.16,STEL.SI,300,new,22860663
2020.01.16,CRCT.SI,300,new,22947905
2020.01.16,CRCT.SI,300,new,22947905
2020.01.16,KEPL.SI,300,new,22914411
2020.01.16,KEPL.SI,300,new,22914411
2020.01.16,KPLM.SI,300,new,22919973
2020.01.16,KPLM.SI,300,new,1275331656
2020.01.16,KPLM.SI,300,new,22605750
2020.01.16,MONE.SI,300,new,1565712669
2020.01.16,STQR.SI,300,new,22860663
2020.01.16,STQR.SI,300,new,1364666227
2020.01.16,DTHL.SI,300,new,22894999
2020.01.16,FRLD.SI,300,new,22945344
2020.01.16,FRLD.SI,300,new,22945344
2020.01.16,KSHH.SI,300,new,22894999
2020.01.16,STTF.SI,300,new,22937861
2020.01.16,STTF.SI,300,new,22942914
2020.01.16,STTF.SI,300,new,22576816
2020.01.16,CQLT.SI,300,new,22947905
2020.01.16,OVES.SI,300,new,893428058
2020.01.16,DUTY.SI,300,new,22894999
2020.01.16,HPHT.SI,300,new,23907994
2020.01.16,HPHT.SI,300,new,23907994
2020.01.16,HPHT.SI,300,new,23907994
2020.01.16,HPHT.SI,300,new,23907994
2020.01.16,HPHT.SI,300,new,23907994
2020.01.16,HPHT.SI,300,new,23907994
2020.01.16,SHEN.SI,300,new,1409354288
2020.01.16,SHEN.SI,300,new,22866959
2020.01.16,QQRT.SI,300,new,1364693334
2020.01.16,OXHL.SI,300,new,893428058
2020.01.16,SOIL.SI,300,new,23244788
2020.01.16,OUER.SI,300,new,1364671726
2020.01.16,FRCT.SI,300,new,1409354288
2020.01.16,BVHS.SI,300,new,22867444
2020.01.16,TBEV.SI,300,new,1409354288
2020.01.16,BQBQ.K,300,new,1565710335
2020.01.16,QQPL.O,300,new,1431709612
2020.01.16,QMQT.O,300,new,38152215
2020.01.16,NYRT.K,300,new,38140453
2020.01.16,US69404D1081,300,new,1386973379
2020.01.16,TSL,300,new,38140453
2020.01.16,US90187B1017,300,new,38155039
2020.01.16,SUND.SI,300,partiallyFilled,893428058
2020.01.16,DBSM.SI,300,partiallyFilled,22605852
2020.01.16,DBSM.SI,300,partiallyFilled,1186016491
2020.01.16,BRET.SI,300,partiallyFilled,22866959
2020.01.16,BRET.SI,300,partiallyFilled,22866959
2020.01.16,SPRM.SI,300,partiallyFilled,22887905
2020.01.16,SPRM.SI,300,partiallyFilled,22887905
2020.01.16,QBFB.SI,300,partiallyFilled,22937861
2020.01.16,CRCT.SI,300,partiallyFilled,22947905
2020.01.16,CRCT.SI,300,partiallyFilled,22947905
2020.01.16,QQRT.SI,300,partiallyFilled,1364693334
2020.01.16,TSL,300,partiallyFilled,38140453
2020.01.16,TSL,300,partiallyFilled,38140453
2020.01.16,JE00BMM1XZ05,300,rejected,895621757
2020.01.16,PCIL.SI,300,rejected,22894999
2020.01.16,DBSM.SI,300,rejected,1431674669
2020.01.16,DBSM.SI,300,rejected,1431674669
2020.01.16,HPHT.SI,300,rejected,1364668768
2020.01.16,JCYC.SI,300,replaced,1163668775
2020.01.16,JCYC.SI,300,replaced,493590156
2020.01.16,USPG.SI,300,replaced,22871650
2020.01.16,DBSM.SI,300,replaced,1431674669
2020.01.16,DBSM.SI,300,replaced,1364662593
2020.01.16,DBSM.SI,300,replaced,1431674669
2020.01.16,WPSL.SI,300,replaced,1320031938
2020.01.16,BRET.SI,300,replaced,22866959
2020.01.16,SPRM.SI,300,replaced,22887905
2020.01.16,OCBC.SI,300,replaced,22886063
2020.01.16,QBFB.SI,300,replaced,22937861
2020.01.16,STHL.SI,300,replaced,1364693334
2020.01.16,WLIL.SI,300,replaced,22945344
2020.01.16,KPLM.SI,300,replaced,22605750
2020.01.16,STTF.SI,300,replaced,22937861
2020.01.16,TSL,300,replaced,38140453
2020.01.16,TSL,300,replaced,38140453
2020.01.16,JE00BMM1XZ05,320,rejected,895621757
2020.01.16,JE00BMM1XZ05,320,rejected,895621757
2020.01.16,JE00BMM1XZ05,320,rejected,895621757
2020.01.16,MHY2109Q3096,325,new,1431688965
2020.01.16,RFF.QX,338,new,1422777778
2020.01.16,KQTE.K,340,filled,38174630
2020.01.16,KQTE.K,340,new,38174630
2020.01.16,USO,350,filled,1364673489
2020.01.16,USO,350,new,1364673489
2020.01.16,USO,350,replaced,1364673489
2020.01.16,USO,350,replaced,1364673489
2020.01.16,NYRT.K,367,replaced,1320031510
2020.01.16,SCO,380,filled,940300547
2020.01.16,SCO,380,new,940300547
2020.01.16,CQTL.SI,400,filled,1186005775
2020.01.16,DBSM.SI,400,filled,22997873
2020.01.16,DBSM.SI,400,filled,1431703506
2020.01.16,CMLT.SI,400,filled,1364671740
2020.01.16,TCIN.SI,400,filled,22869482
2020.01.16,OCBC.SI,400,filled,22920300
2020.01.16,STEL.SI,400,filled,1409353463
2020.01.16,KPLM.SI,400,filled,1275352815
2020.01.16,SHEN.SI,400,filled,493607252
2020.01.16,JPM,400,filled,38068452
2020.01.16,JUNO.O,400,filled,38144447
2020.01.16,KCFH.SI,400,new,22867444
2020.01.16,POT,400,new,23963320
2020.01.16,STQN.L,400,new,1386994691
2020.01.16,NE,400,new,1320031510
2020.01.16,CREQ.SI,400,new,22938065
2020.01.16,GOLD.SI,400,new,23847324
2020.01.16,GOLD.SI,400,new,23847324
2020.01.16,GOLD.SI,400,new,23847324
2020.01.16,GOLD.SI,400,new,23847324
2020.01.16,KCQL.SI,400,new,24024066
2020.01.16,KCQL.SI,400,new,24024066
2020.01.16,CQTL.SI,400,new,1186005775
2020.01.16,DBSM.SI,400,new,22997873
2020.01.16,DBSM.SI,400,new,1431703506
2020.01.16,CMLT.SI,400,new,1364671740
2020.01.16,CMDG.SI,400,new,1565720373
2020.01.16,TCIN.SI,400,new,22869482
2020.01.16,TCIN.SI,400,new,22869482
2020.01.16,SCIL.SI,400,new,22870720
2020.01.16,SCIL.SI,400,new,22870720
2020.01.16,SCIL.SI,400,new,24072522
2020.01.16,OCBC.SI,400,new,22861797
2020.01.16,FCRT.SI,400,new,22857218
2020.01.16,CMIT.SI,400,new,1364702009
2020.01.16,STEL.SI,400,new,1409353463
2020.01.16,KPLM.SI,400,new,22886063
2020.01.16,KPLM.SI,400,new,1275352815
2020.01.16,STQR.SI,400,new,1565720373
2020.01.16,SIQL.SI,400,new,23246019
2020.01.16,SIQL.SI,400,new,22938923
2020.01.16,SIQL.SI,400,new,1565693774
2020.01.16,EZHL.SI,400,new,23847324
2020.01.16,GLPL.SI,400,new,23245907
2020.01.16,FRCR.SI,400,new,1364693334
2020.01.16,HYFL_p.SI,400,new,22920210
2020.01.16,SHEN.SI,400,new,493607252
2020.01.16,US16934Q2084,400,new,38060129
2020.01.16,US30161Q1040,400,new,23963821
2020.01.16,JPM,400,new,38068452
2020.01.16,JUNO.O,400,new,38144447
2020.01.16,TGC,400,new,24208921
2020.01.16,DBSM.SI,400,partiallyFilled,1431703506
2020.01.16,OCBC.SI,400,partiallyFilled,22920300
2020.01.16,OCBC.SI,400,partiallyFilled,22920300
2020.01.16,JUNO.O,400,partiallyFilled,38144447
2020.01.16,JUNO.O,400,partiallyFilled,38144447
2020.01.16,JUNO.O,400,partiallyFilled,38144447
2020.01.16,KCQL.SI,400,replaced,24024066
2020.01.16,OCBC.SI,400,replaced,22920300
2020.01.16,OCBC.SI,400,replaced,22886063
2020.01.16,WLIL.SI,400,replaced,22945344
2020.01.16,FCRT.SI,400,replaced,22857218
2020.01.16,FCRT.SI,400,replaced,22857218
2020.01.16,FCRT.SI,400,replaced,22857218
2020.01.16,TSL,400,replaced,1320031510
2020.01.16,US74347W3209,440,new,940307612
2020.01.16,NYRT.K,467,new,1320031510
2020.01.16,QLLI.SI,500,filled,1362471418
2020.01.16,QLLI.SI,500,filled,1362471418
2020.01.16,HKLD.SI,500,filled,38066782
2020.01.16,SWMT.SI,500,filled,1362471418
2020.01.16,SWMT.SI,500,filled,1362471418
2020.01.16,VLUE.SI,500,filled,22867714
2020.01.16,CNE1000003X6,500,filled,38096971
2020.01.16,STQN.L,500,filled,1186015411
2020.01.16,8411.T,500,filled,24108699
2020.01.16,DCIX.O,500,filled,1319995147
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,MHY2109Q3096,500,filled,1400442822
2020.01.16,JCYC.SI,500,filled,22606458
2020.01.16,CWTD.SI,500,filled,1186005775
2020.01.16,QSMQ.SI,500,filled,1320005562
2020.01.16,SINQ.SI,500,filled,22962571
2020.01.16,SQTS.SI,500,filled,895647929
2020.01.16,SIQE.SI,500,filled,895647929
2020.01.16,SIQE.SI,500,filled,895647929
2020.01.16,CQTL.SI,500,filled,940314150
2020.01.16,UTES.SI,500,filled,1453903866
2020.01.16,SBDS.SI,500,filled,22929249
2020.01.16,QEMN.SI,500,filled,1565703520
2020.01.16,SPOS.SI,500,filled,23234375
2020.01.16,TCIN.SI,500,filled,22894999
2020.01.16,OLQM.SI,500,filled,23307670
2020.01.16,CTDM.SI,500,filled,1565723354
2020.01.16,CTDM.SI,500,filled,22879129
2020.01.16,CTDM.SI,500,filled,22886063
2020.01.16,CTDM.SI,500,filled,22886063
2020.01.16,MQPL.SI,500,filled,23339949
2020.01.16,UTOS.SI,500,filled,22886063
2020.01.16,FCRT.SI,500,filled,22906037
2020.01.16,FCRT.SI,500,filled,22902130
2020.01.16,STEL.SI,500,filled,22941853
2020.01.16,STEL.SI,500,filled,22941853
2020.01.16,STEL.SI,500,filled,1320014240
2020.01.16,STEL.SI,500,filled,22879905
2020.01.16,STEL.SI,500,filled,23045170
2020.01.16,KPLM.SI,500,filled,1364682514
2020.01.16,KPLM.SI,500,filled,940307886
2020.01.16,KPLM.SI,500,filled,22900896
2020.01.16,YQZG.SI,500,filled,22938065
2020.01.16,MONE.SI,500,filled,22998218
2020.01.16,MONE.SI,500,filled,23974845
2020.01.16,STQR.SI,500,filled,22941853
2020.01.16,STQR.SI,500,filled,22896881
2020.01.16,SIQL.SI,500,filled,24024031
2020.01.16,EZHL.SI,500,filled,1362471418
2020.01.16,BTSS.SI,500,filled,23245907
2020.01.16,NISE.SI,500,filled,1453903866
2020.01.16,FRCR.SI,500,filled,22906037
2020.01.16,SHEN.SI,500,filled,22862435
2020.01.16,SHEN.SI,500,filled,22876810
2020.01.16,QQRT.SI,500,filled,22939020
2020.01.16,QQRT.SI,500,filled,22861356
2020.01.16,CIVM.SI,500,filled,22921757
2020.01.16,CIVM.SI,500,filled,22921757
2020.01.16,CIVM.SI,500,filled,22921757
2020.01.16,CIVM.SI,500,filled,22921757
2020.01.16,CIVM.SI,500,filled,22921757
2020.01.16,CIVM.SI,500,filled,22928629
2020.01.16,CIVM.SI,500,filled,22921757
2020.01.16,CIVM.SI,500,filled,22921757
2020.01.16,TBEV.SI,500,filled,23245907
2020.01.16,US1630751048,500,filled,493594933
2020.01.16,DGQZ.K,500,filled,493609278
2020.01.16,JQSO.O,500,filled,38072561
2020.01.16,SQ,500,filled,1386998302
2020.01.16,USO,500,filled,38046337
2020.01.16,QLLI.SI,500,new,1362471418
2020.01.16,QLLI.SI,500,new,1362471418
2020.01.16,HKLD.SI,500,new,38066782
2020.01.16,HKLD.SI,500,new,38066782
2020.01.16,NOBG.SI,500,new,1386993454
2020.01.16,SLVX.SI,500,new,893428058
2020.01.16,SWMT.SI,500,new,1362471418
2020.01.16,SWMT.SI,500,new,1362471418
2020.01.16,SWMT.SI,500,new,1362471418
2020.01.16,VLUE.SI,500,new,893428058
2020.01.16,VLUE.SI,500,new,22869482
2020.01.16,VLUE.SI,500,new,22867714
2020.01.16,QBX.DE,500,new,38090915
2020.01.16,QBX.DE,500,new,1431671598
2020.01.16,VRX,500,new,22894174
2020.01.16,VRX,500,new,22894174
2020.01.16,VRX,500,new,22894174
2020.01.16,VRX,500,new,22894174
2020.01.16,CNE100000296,500,new,1565705922
2020.01.16,CNE1000003X6,500,new,38096971
2020.01.16,CNE1000016V2,500,new,23039984
2020.01.16,CNE1000016V2,500,new,23039984
2020.01.16,CNE100001NV2,500,new,23039984
2020.01.16,CNE100001NV2,500,new,23241094
2020.01.16,CNE1000023F1,500,new,23039984
2020.01.16,FR0010908533,500,new,1387035656
2020.01.16,STQN.L,500,new,1186015411
2020.01.16,GENS.SI,500,new,22913350
2020.01.16,GENS.SI,500,new,22945344
2020.01.16,GENS.SI,500,new,22945344
2020.01.16,HK0000051067,500,new,1409370338
2020.01.16,8411.T,500,new,24108699
2020.01.16,KYG6427W1042,500,new,1565705922
2020.01.16,UQFC.SI,500,new,893428058
2020.01.16,DCIX.O,500,new,1319995147
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,MHY2109Q3096,500,new,1400442822
2020.01.16,TIHL.SI,500,new,22869482
2020.01.16,IFQS.SI,500,new,893428058
2020.01.16,GOLD.SI,500,new,23847324
2020.01.16,GOLD.SI,500,new,22864022
2020.01.16,GOLD.SI,500,new,22864022
2020.01.16,THQK.SI,500,new,1362471418
2020.01.16,CHEM.SI,500,new,893428058
2020.01.16,JCYC.SI,500,new,22606458
2020.01.16,QCMQ.SI,500,new,1362471418
2020.01.16,QIQN.SI,500,new,1362471418
2020.01.16,PNEI.SI,500,new,22869482
2020.01.16,TPGB.SI,500,new,1362471418
2020.01.16,VIBR.SI,500,new,893428058
2020.01.16,CWTD.SI,500,new,893428058
2020.01.16,CWTD.SI,500,new,1186005775
2020.01.16,HLHL.SI,500,new,22873201
2020.01.16,QSMQ.SI,500,new,1320005562
2020.01.16,RQFG.SI,500,new,893428058
2020.01.16,HGMM.SI,500,new,1362471418
2020.01.16,SG1CI1000004,500,new,911070161
2020.01.16,SG1CI1000004,500,new,38051782
2020.01.16,SG1CI1000004,500,new,38051782
2020.01.16,OCEQ.SI,500,new,1362471418
2020.01.16,LUCS.SI,500,new,22866959
2020.01.16,SINQ.SI,500,new,22962571
2020.01.16,SINQ.SI,500,new,22962571
2020.01.16,SCMN.SI,500,new,22945344
2020.01.16,YHSS.SI,500,new,1362471418
2020.01.16,SQTS.SI,500,new,22886063
2020.01.16,SQTS.SI,500,new,895647929
2020.01.16,SIQE.SI,500,new,895647929
2020.01.16,SIQE.SI,500,new,895647929
2020.01.16,CQTL.SI,500,new,893428058
2020.01.16,CQTL.SI,500,new,23847324
2020.01.16,CQTL.SI,500,new,940314150
2020.01.16,KTEL.SI,500,new,893428058
2020.01.16,UTES.SI,500,new,1453903866
2020.01.16,DBSM.SI,500,new,23974561
2020.01.16,DBSM.SI,500,new,22921083
2020.01.16,DBSM.SI,500,new,22962247
2020.01.16,SBDS.SI,500,new,22929249
2020.01.16,UOBH.SI,500,new,22877658
2020.01.16,UOBH.SI,500,new,22860678
2020.01.16,CMLT.SI,500,new,22857218
2020.01.16,QEMN.SI,500,new,1565703520
2020.01.16,QEMN.SI,500,new,1565703520
2020.01.16,CMDG.SI,500,new,895642682
2020.01.16,WPSL.SI,500,new,1320031938
2020.01.16,WPSL.SI,500,new,893428058
2020.01.16,SPOS.SI,500,new,23234375
2020.01.16,HIPI.SI,500,new,895642682
2020.01.16,SPRM.SI,500,new,22920679
2020.01.16,TCIN.SI,500,new,22894999
2020.01.16,OLQM.SI,500,new,22945344
2020.01.16,OLQM.SI,500,new,23307670
2020.01.16,CTDM.SI,500,new,22886063
2020.01.16,CTDM.SI,500,new,22886063
2020.01.16,CTDM.SI,500,new,22871876
2020.01.16,CTDM.SI,500,new,22871876
2020.01.16,CTDM.SI,500,new,1565723354
2020.01.16,CTDM.SI,500,new,22877701
2020.01.16,CTDM.SI,500,new,22879129
2020.01.16,CTDM.SI,500,new,22886063
2020.01.16,CTDM.SI,500,new,22886063
2020.01.16,CTDM.SI,500,new,22886063
2020.01.16,MQPL.SI,500,new,23339949
2020.01.16,OCBC.SI,500,new,23244261
2020.01.16,OCBC.SI,500,new,23939031
2020.01.16,QBFB.SI,500,new,493605619
2020.01.16,UTOS.SI,500,new,22886063
2020.01.16,UTOS.SI,500,new,1431705580
2020.01.16,BQNY.SI,500,new,893428058
2020.01.16,WLIL.SI,500,new,22945344
2020.01.16,FCRT.SI,500,new,22906037
2020.01.16,FCRT.SI,500,new,22902130
2020.01.16,STEL.SI,500,new,22914307
2020.01.16,STEL.SI,500,new,22990348
2020.01.16,STEL.SI,500,new,22941853
2020.01.16,STEL.SI,500,new,22941853
2020.01.16,STEL.SI,500,new,22879166
2020.01.16,STEL.SI,500,new,1320014240
2020.01.16,STEL.SI,500,new,23045170
2020.01.16,STEL.SI,500,new,22920679
2020.01.16,RVHL.SI,500,new,893428058
2020.01.16,FRET.SI,500,new,22857218
2020.01.16,KPLM.SI,500,new,23246132
2020.01.16,KPLM.SI,500,new,1364682514
2020.01.16,KPLM.SI,500,new,940307886
2020.01.16,KPLM.SI,500,new,22900896
2020.01.16,KPLM.SI,500,new,22900591
2020.01.16,YQZG.SI,500,new,22938065
2020.01.16,YQZG.SI,500,new,23245907
2020.01.16,YQZG.SI,500,new,22938065
2020.01.16,MONE.SI,500,new,22998218
2020.01.16,MONE.SI,500,new,1387036028
2020.01.16,MONE.SI,500,new,1565720373
2020.01.16,MONE.SI,500,new,22997654
2020.01.16,MONE.SI,500,new,23974845
2020.01.16,MONE.SI,500,new,1431671820
2020.01.16,STQR.SI,500,new,22857218
2020.01.16,STQR.SI,500,new,22941853
2020.01.16,STQR.SI,500,new,1275343736
2020.01.16,STQR.SI,500,new,22896881
2020.01.16,STQR.SI,500,new,22896881
2020.01.16,SIQL.SI,500,new,22877701
2020.01.16,SIQL.SI,500,new,24024031
2020.01.16,FRLD.SI,500,new,23340690
2020.01.16,FRLD.SI,500,new,23340690
2020.01.16,FRLD.SI,500,new,22945344
2020.01.16,EZHL.SI,500,new,895642682
2020.01.16,EZHL.SI,500,new,1362471418
2020.01.16,EZHL.SI,500,new,1362471418
2020.01.16,MCHL.SI,500,new,1362471418
2020.01.16,MCHL.SI,500,new,1362471418
2020.01.16,BTSS.SI,500,new,23245907
2020.01.16,NISE.SI,500,new,1453903866
2020.01.16,NISE.SI,500,new,1453903866
2020.01.16,SERO.SI,500,new,1362471418
2020.01.16,CQLT.SI,500,new,22873165
